Show,Total Boletos,Nombre Localidad,Forma de Pago,Estado de Pago,EsCompartido,TipoShow,Mes,Día,Periodo,Mes_Show,Día_Show,Periodo_Show,Cluster
Pop Up,1,GENERAL,PayPhone,1,1,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA BAJA,AppExterna,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Latin Jazz,2,BOLETO GENERAL,AppExterna,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,5,PLATEA MEDIA,AppExterna,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,3,BOLETO GENERAL,AppExterna,1,0,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Tarde,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,1,BOLETO GENERAL,PayPhone,1,1,Teatro,Noviembre,Viernes,Noche,Noviembre,Viernes,Tarde,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA MEDIA,AppExterna,1,0,Concierto,Noviembre,Viernes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,4,PLATEA MEDIA,PayPhone,1,1,Concierto,Noviembre,Viernes,Tarde,Noviembre,Viernes,Noche,1
A pebble falling on a silent lake,1,PLATEA MEDIA,AppExterna,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Sábado,Noche,1
Abrazos,3,BOLETO GENERAL,PayPhone,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Sábado,Tarde,1
A pebble falling on a silent lake,2,PLATEA BAJA,AppExterna,1,0,Teatro,Noviembre,Viernes,Tarde,Noviembre,Domingo,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,3,PLATEA BAJA,PayPhone,1,1,Concierto,Noviembre,Viernes,Tarde,Noviembre,Viernes,Noche,1
Abrazos,3,BOLETO GENERAL,AppExterna,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Sábado,Tarde,1
A pebble falling on a silent lake,1,PLATEA MEDIA,AppExterna,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Sábado,Noche,1
Un hombre muerto a puntapies,2,PLATEA BAJA,PayPhone,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Lunes,Noche,1
A pebble falling on a silent lake,2,PLATEA BAJA,PayPhone,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Sábado,Noche,1
A pebble falling on a silent lake,4,PLATEA MEDIA,PayPhone,1,0,Teatro,Noviembre,Viernes,Tarde,Noviembre,Domingo,Noche,1
Concierto de Hermandad Corea  Ecuador,2,PALCO,Wallet,1,0,Concierto,Noviembre,Viernes,Tarde,Noviembre,Sábado,Noche,1
Abrazos,3,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Viernes,Tarde,Noviembre,Sábado,Tarde,1
Willaku La suerte del Indio Poeta,4,BOLETO GENERAL,PayPhone,1,0,Teatro,Noviembre,Viernes,Tarde,Noviembre,Miércoles,Tarde,1
En este pueblo no hay ladrones,4,PALCO,PayPhone,1,0,Teatro,Noviembre,Viernes,Tarde,Noviembre,Martes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA BAJA,PayPhone,1,0,Concierto,Noviembre,Viernes,Tarde,Noviembre,Viernes,Noche,1
Pop Up,6,GENERAL,Wallet,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Sábado,Mañana,1
Pop Up,10,GENERAL,Wallet,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Sábado,Mañana,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA BAJA,PayPhone,1,1,Concierto,Noviembre,Viernes,Tarde,Noviembre,Viernes,Noche,1
Pop Up,10,GENERAL,Wallet,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Sábado,Mañana,1
Pop Up,10,GENERAL,Wallet,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Sábado,Mañana,1
Cuarteto de Saxofon y Sinfonica Philip Glass,3,PLATEA MEDIA,PayPhone,1,0,Concierto,Noviembre,Viernes,Tarde,Noviembre,Viernes,Noche,1
Pop Up,2,GENERAL,PayPhone,1,0,Teatro,Noviembre,Viernes,Tarde,Noviembre,Viernes,Noche,1
Ajonjoli,2,BOLETO GENERAL,PayPhone,1,0,Teatro,Noviembre,Viernes,Tarde,Noviembre,Domingo,Noche,1
Pop Up,2,PALCO,AppExterna,1,0,Teatro,Noviembre,Viernes,Tarde,Noviembre,Viernes,Noche,1
El viaje de la Santa,2,BOLETO GENERAL,PayPhone,1,0,Teatro,Noviembre,Viernes,Tarde,Noviembre,Jueves,Noche,1
Pop Up,5,PALCO,AppExterna,1,0,Teatro,Noviembre,Viernes,Tarde,Noviembre,Viernes,Noche,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,2,BOLETO GENERAL,PayPhone,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Viernes,Tarde,1
Pop Up,9,GENERAL,Wallet,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Sábado,Mañana,1
En este pueblo no hay ladrones,5,PALCO,AppExterna,1,0,Teatro,Noviembre,Viernes,Tarde,Noviembre,Martes,Noche,1
Testigos Modestos,5,GENERAL,PayPhone,1,0,Teatro,Noviembre,Viernes,Tarde,Noviembre,Domingo,Noche,1
Pop Up,8,GENERAL,Wallet,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Sábado,Mañana,1
Abrazos,1,BOLETO GENERAL,AppExterna,1,0,Teatro,Noviembre,Viernes,Tarde,Noviembre,Sábado,Tarde,1
Concierto,2,PLATEA MEDIA,Wallet,1,0,Concierto,Noviembre,Viernes,Tarde,Noviembre,Sábado,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA MEDIA,AppExterna,1,0,Concierto,Noviembre,Viernes,Tarde,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,3,PLATEA BAJA,AppExterna,1,0,Concierto,Noviembre,Viernes,Tarde,Noviembre,Viernes,Noche,1
Un hombre muerto a puntapies,3,PLATEA MEDIA,PayPhone,1,0,Teatro,Noviembre,Viernes,Tarde,Noviembre,Lunes,Noche,1
Dash  Bash,2,BOLETO GENERAL,AppExterna,1,0,Deporte,Noviembre,Viernes,Tarde,Noviembre,Sábado,Mañana,1
A pebble falling on a silent lake,5,PLATEA BAJA,PayPhone,1,0,Teatro,Noviembre,Viernes,Tarde,Noviembre,Sábado,Noche,1
Los peces no vuelan,2,PLATEA MEDIA,PayPhone,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Jueves,Noche,1
Ecos Cuerpos sensibles y fugaces en una metamorfo,2,BOLETO GENERAL,PayPhone,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Viernes,Tarde,1
Anemoi,2,PALCO,PayPhone,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Jueves,Noche,1
Abrazos,2,BOLETO GENERAL,PayPhone,1,0,Teatro,Noviembre,Viernes,Tarde,Noviembre,Sábado,Tarde,1
Pop Up,1,PALCO,AppExterna,1,0,Teatro,Noviembre,Viernes,Tarde,Noviembre,Viernes,Noche,1
Los nadie,2,BOLETO GENERAL,PayPhone,1,0,Teatro,Noviembre,Viernes,Tarde,Noviembre,Sábado,Noche,1
A pebble falling on a silent lake,5,PLATEA BAJA,AppExterna,1,0,Teatro,Noviembre,Viernes,Tarde,Noviembre,Sábado,Noche,1
Juan Salvador Tramoya,4,BOLETO GENERAL,PayPhone,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Viernes,Noche,1
Concierto,2,PLATEA MEDIA,Wallet,1,0,Concierto,Noviembre,Viernes,Tarde,Noviembre,Sábado,Noche,1
A pebble falling on a silent lake,6,PLATEA BAJA,PayPhone,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Sábado,Noche,1
Mar perdido,4,BOLETO GENERAL,PayPhone,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Jueves,Tarde,1
Willaku La suerte del Indio Poeta,15,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Miércoles,Mañana,1
Anemoi,4,GENERAL,PayPhone,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Jueves,Noche,1
MEDEAS,4,PLATEA MEDIA,PayPhone,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Miércoles,Noche,1
Sensa 20,2,GENERAL,PayPhone,1,0,Teatro,Noviembre,Viernes,Tarde,Noviembre,Miércoles,Noche,1
En este pueblo no hay ladrones,4,GENERAL,PayPhone,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Martes,Noche,1
Esmeraldas creencia mito y tradicion,4,BOLETO GENERAL,PayPhone,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Martes,Tarde,1
En este pueblo no hay ladrones,4,PALCO,Wallet,1,0,Teatro,Noviembre,Viernes,Tarde,Noviembre,Martes,Noche,1
Un hombre muerto a puntapies,4,PLATEA MEDIA,PayPhone,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Lunes,Noche,1
Al son de la bomba hist y trad del Valle del Chota,4,BOLETO GENERAL,PayPhone,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Lunes,Tarde,1
Testigos Modestos,2,GENERAL,PayPhone,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Domingo,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA BAJA,AppExterna,1,0,Concierto,Noviembre,Viernes,Tarde,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PALCO,Wallet,1,0,Concierto,Noviembre,Viernes,Tarde,Noviembre,Viernes,Noche,1
Testigos Modestos,2,PALCO,PayPhone,1,0,Teatro,Noviembre,Viernes,Tarde,Noviembre,Domingo,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,1,PLATEA BAJA,AppExterna,1,0,Concierto,Noviembre,Viernes,Tarde,Noviembre,Viernes,Noche,1
Luz del sur films,2,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Sábado,Noche,1
A pebble falling on a silent lake,1,PLATEA MEDIA,AppExterna,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Sábado,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA BAJA,PayPhone,1,0,Concierto,Noviembre,Viernes,Tarde,Noviembre,Viernes,Noche,1
MEDEAS,1,PLATEA MEDIA,AppExterna,1,1,Teatro,Noviembre,Viernes,Tarde,Noviembre,Martes,Noche,1
Testigos Modestos,1,GENERAL,AppExterna,1,0,Teatro,Noviembre,Viernes,Tarde,Noviembre,Domingo,Noche,1
En este pueblo no hay ladrones,4,GENERAL,PayPhone,1,0,Teatro,Noviembre,Miércoles,Mañana,Noviembre,Martes,Noche,1
Pop Up,4,GENERAL,PayPhone,1,0,Teatro,Noviembre,Miércoles,Mañana,Noviembre,Viernes,Noche,1
Papeloplinoplis El Duende Come Libros,4,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Miércoles,Mañana,Noviembre,Miércoles,Tarde,1
Pavura,4,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Miércoles,Mañana,Noviembre,Domingo,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA BAJA,PayPhone,1,0,Concierto,Noviembre,Miércoles,Mañana,Noviembre,Viernes,Noche,1
Jazz concert,2,BOLETO GENERAL,PayPhone,1,0,Teatro,Noviembre,Miércoles,Mañana,Noviembre,Miércoles,Noche,1
Los peces no vuelan,1,PLATEA MEDIA,AppExterna,1,0,Teatro,Noviembre,Miércoles,Mañana,Noviembre,Jueves,Noche,1
El viaje de la Santa,1,PALCO,AppExterna,1,0,Teatro,Noviembre,Miércoles,Mañana,Noviembre,Jueves,Noche,1
En este pueblo no hay ladrones,1,GENERAL,AppExterna,1,0,Teatro,Noviembre,Miércoles,Mañana,Noviembre,Martes,Noche,1
Mujer de Piedra,1,PALCO,AppExterna,1,0,Teatro,Noviembre,Miércoles,Mañana,Noviembre,Lunes,Noche,1
Abrazos,1,BOLETO GENERAL,AppExterna,1,0,Teatro,Noviembre,Miércoles,Mañana,Noviembre,Sábado,Tarde,1
Papeloplinoplis El Duende Come Libros,4,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Miércoles,Tarde,1
Papeloplinoplis El Duende Come Libros,4,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Miércoles,Tarde,1
Papeloplinoplis El Duende Come Libros,4,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Miércoles,Tarde,1
BLANCA NIEVES,2,PLATEA BAJA,AppExterna,1,0,Cine,Noviembre,Martes,Noche,Diciembre,Miércoles,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA MEDIA,AppExterna,1,0,Concierto,Noviembre,Martes,Noche,Noviembre,Viernes,Noche,1
A pebble falling on a silent lake,2,PLATEA BAJA,AppExterna,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Sábado,Noche,1
Electro Live Show,2,BOLETO GENERAL,AppExterna,1,0,Concierto,Noviembre,Martes,Noche,Noviembre,Viernes,Noche,1
A pebble falling on a silent lake,2,PLATEA BAJA,PayPhone,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Sábado,Noche,1
Un hombre muerto a puntapies,2,PLATEA BAJA,PayPhone,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Lunes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,5,PLATEA BAJA,PayPhone,1,0,Concierto,Noviembre,Martes,Noche,Noviembre,Viernes,Noche,1
Willaku La suerte del Indio Poeta,2,BOLETO GENERAL,PayPhone,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Miércoles,Tarde,1
Un hombre muerto a puntapies,2,PLATEA BAJA,AppExterna,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Lunes,Noche,1
Un hombre muerto a puntapies,3,PLATEA BAJA,PayPhone,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Lunes,Noche,1
Los peces no vuelan,2,PLATEA BAJA,PayPhone,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Jueves,Noche,1
En este pueblo no hay ladrones,2,GENERAL,PayPhone,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Martes,Noche,1
A pebble falling on a silent lake,2,PLATEA BAJA,PayPhone,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Domingo,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,1,PLATEA MEDIA,PayPhone,1,0,Concierto,Noviembre,Martes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA MEDIA,PayPhone,1,0,Concierto,Noviembre,Martes,Noche,Noviembre,Viernes,Noche,1
Willaku La suerte del Indio Poeta,2,BOLETO GENERAL,PayPhone,1,1,Teatro,Noviembre,Martes,Noche,Noviembre,Miércoles,Tarde,1
Los peces no vuelan,2,PLATEA BAJA,PayPhone,1,1,Teatro,Noviembre,Martes,Noche,Noviembre,Jueves,Noche,1
En este pueblo no hay ladrones,2,PALCO,PayPhone,1,1,Teatro,Noviembre,Martes,Noche,Noviembre,Martes,Noche,1
Anemoi,4,PALCO,AppExterna,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Jueves,Noche,1
A pebble falling on a silent lake,2,PLATEA BAJA,PayPhone,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Sábado,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA BAJA,AppExterna,1,0,Concierto,Noviembre,Martes,Noche,Noviembre,Viernes,Noche,1
Un hombre muerto a puntapies,2,PLATEA MEDIA,AppExterna,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Lunes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA MEDIA,PayPhone,1,0,Concierto,Noviembre,Martes,Noche,Noviembre,Viernes,Noche,1
Un hombre muerto a puntapies,2,PLATEA BAJA,AppExterna,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Lunes,Noche,1
A la sombra del Arupo,2,BOLETO GENERAL,AppExterna,1,1,Teatro,Noviembre,Martes,Noche,Noviembre,Sábado,Tarde,1
Luz del sur films,2,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Sábado,Tarde,1
Luz del sur films,2,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Sábado,Noche,1
Pavura,2,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Domingo,Noche,1
Pavura,2,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Domingo,Noche,1
Papeloplinoplis El Duende Come Libros,2,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Miércoles,Tarde,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA BAJA,AppExterna,1,0,Concierto,Noviembre,Martes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA BAJA,AppExterna,1,0,Concierto,Noviembre,Martes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA BAJA,PayPhone,1,0,Concierto,Noviembre,Martes,Noche,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,4,PLATEA MEDIA,Wallet,1,0,Concierto,Noviembre,Martes,Noche,Noviembre,Viernes,Noche,1
Papeloplinoplis El Duende Come Libros,4,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Tarde,Noviembre,Miércoles,Tarde,1
Pavura,3,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Tarde,Noviembre,Domingo,Noche,1
Pavura,1,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Martes,Tarde,Noviembre,Domingo,Noche,1
Pavura,4,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Tarde,Noviembre,Domingo,Noche,1
Jazz concert,2,BOLETO GENERAL,PayPhone,1,0,Teatro,Noviembre,Martes,Tarde,Noviembre,Miércoles,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA MEDIA,PayPhone,1,0,Concierto,Noviembre,Martes,Tarde,Noviembre,Viernes,Noche,1
Concierto de Hermandad Corea  Ecuador,2,GENERAL,PayPhone,1,1,Concierto,Noviembre,Martes,Tarde,Noviembre,Sábado,Noche,1
Abrazos,4,BOLETO GENERAL,PayPhone,1,0,Teatro,Noviembre,Martes,Tarde,Noviembre,Sábado,Tarde,1
A pebble falling on a silent lake,3,PLATEA BAJA,AppExterna,1,0,Teatro,Noviembre,Martes,Tarde,Noviembre,Sábado,Noche,1
Young Political Summit,1,INSCRIPCIÓN DIGITAL,AppExterna,1,0,Talleres,Noviembre,Martes,Tarde,Noviembre,Viernes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,3,PLATEA BAJA,AppExterna,1,0,Concierto,Noviembre,Martes,Tarde,Noviembre,Viernes,Noche,1
MEDEAS,3,PLATEA MEDIA,AppExterna,1,1,Teatro,Noviembre,Martes,Tarde,Noviembre,Martes,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,3,PLATEA MEDIA,AppExterna,1,1,Concierto,Noviembre,Martes,Tarde,Noviembre,Viernes,Noche,1
Al son de la bomba hist y trad del Valle del Chota,2,BOLETO GENERAL,AppExterna,1,1,Teatro,Noviembre,Martes,Tarde,Noviembre,Lunes,Tarde,1
Pavura,2,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Martes,Tarde,Noviembre,Domingo,Noche,1
Papeloplinoplis El Duende Come Libros,2,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Martes,Tarde,Noviembre,Miércoles,Tarde,1
Papeloplinoplis El Duende Come Libros,2,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Martes,Tarde,Noviembre,Jueves,Tarde,1
Papeloplinoplis El Duende Come Libros,2,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Martes,Tarde,Noviembre,Jueves,Tarde,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA BAJA,Wallet,1,0,Concierto,Noviembre,Martes,Tarde,Noviembre,Viernes,Noche,1
Pavura,1,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Tarde,Noviembre,Domingo,Noche,1
A pebble falling on a silent lake,2,PLATEA BAJA,AppExterna,1,1,Teatro,Noviembre,Martes,Tarde,Noviembre,Domingo,Noche,1
Un hombre muerto a puntapies,2,PLATEA BAJA,AppExterna,1,1,Teatro,Noviembre,Martes,Tarde,Noviembre,Lunes,Noche,1
Los peces no vuelan,1,PLATEA MEDIA,Wallet,1,0,Teatro,Noviembre,Martes,Tarde,Noviembre,Jueves,Noche,1
Concierto de Hermandad Corea  Ecuador,2,GENERAL,Wallet,1,0,Concierto,Noviembre,Martes,Tarde,Noviembre,Sábado,Noche,1
BLANCA NIEVES,3,PLATEA MEDIA,PayPhone,1,0,Cine,Noviembre,Martes,Tarde,Diciembre,Miércoles,Noche,3
Un hombre muerto a puntapies,2,PLATEA BAJA,Wallet,1,0,Teatro,Noviembre,Martes,Tarde,Noviembre,Lunes,Noche,1
Abrazos,5,BOLETO GENERAL,AppExterna,1,1,Teatro,Noviembre,Martes,Mañana,Noviembre,Domingo,Tarde,1
Kintsukuroi Flor de cemento,1,PALCO,AppExterna,1,1,Teatro,Noviembre,Martes,Mañana,Noviembre,Lunes,Noche,1
Los nadie,2,BOLETO GENERAL,AppExterna,1,0,Teatro,Noviembre,Martes,Mañana,Noviembre,Sábado,Noche,1
Mujer de Piedra,1,BOLETO GENERAL,AppExterna,1,1,Teatro,Noviembre,Martes,Mañana,Noviembre,Lunes,Noche,1
El viaje de la Santa,2,BOLETO GENERAL,AppExterna,1,1,Teatro,Noviembre,Martes,Mañana,Noviembre,Jueves,Noche,1
Mar perdido,3,BOLETO GENERAL,AppExterna,1,1,Teatro,Noviembre,Martes,Mañana,Noviembre,Jueves,Tarde,1
El Buitre  Memento mori,3,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Mañana,Noviembre,Sábado,Tarde,1
Un hombre muerto a puntapies,2,PLATEA BAJA,AppExterna,1,0,Teatro,Noviembre,Martes,Mañana,Noviembre,Lunes,Noche,1
Willaku La suerte del Indio Poeta,3,BOLETO GENERAL,AppExterna,1,1,Teatro,Noviembre,Martes,Mañana,Noviembre,Miércoles,Tarde,1
Papeloplinoplis El Duende Come Libros,2,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Mañana,Noviembre,Jueves,Tarde,1
Pavura,2,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Mañana,Noviembre,Domingo,Noche,1
Esmeraldas creencia mito y tradicion,3,BOLETO GENERAL,AppExterna,1,1,Teatro,Noviembre,Martes,Mañana,Noviembre,Martes,Tarde,1
Luz del sur films,2,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Mañana,Noviembre,Sábado,Noche,1
Pavura,2,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Mañana,Noviembre,Domingo,Noche,1
Pavura,2,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Mañana,Noviembre,Domingo,Noche,1
Luz del sur films,2,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Mañana,Noviembre,Sábado,Noche,1
El Buitre  Memento mori,2,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Mañana,Noviembre,Sábado,Tarde,1
El Buitre  Memento mori,2,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Mañana,Noviembre,Sábado,Tarde,1
Papeloplinoplis El Duende Come Libros,2,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Mañana,Noviembre,Jueves,Tarde,1
Los peces no vuelan,4,PLATEA BAJA,AppExterna,1,0,Teatro,Noviembre,Martes,Mañana,Noviembre,Jueves,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,2,PLATEA BAJA,PayPhone,1,0,Concierto,Noviembre,Martes,Mañana,Noviembre,Viernes,Noche,1
Los peces no vuelan,2,PLATEA MEDIA,PayPhone,1,1,Teatro,Noviembre,Martes,Mañana,Noviembre,Jueves,Noche,1
Cuarteto de Saxofon y Sinfonica Philip Glass,3,PLATEA BAJA,PayPhone,1,1,Concierto,Noviembre,Martes,Mañana,Noviembre,Viernes,Noche,1
Abrazos,2,BOLETO GENERAL,PayPhone,1,0,Teatro,Noviembre,Martes,Mañana,Noviembre,Sábado,Tarde,1
Papeloplinoplis El Duende Come Libros,4,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Mañana,Noviembre,Miércoles,Tarde,1
Pavura,1,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Mañana,Noviembre,Domingo,Noche,1
Pavura,1,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Martes,Mañana,Noviembre,Domingo,Noche,1
Pavura,2,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Mañana,Noviembre,Domingo,Noche,1
El Buitre  Memento mori,2,BOLETO GENERAL,Wallet,1,0,Teatro,Noviembre,Martes,Mañana,Noviembre,Sábado,Tarde,1
Cuarteto de Saxofon y Sinfonica Philip Glass,4,PLATEA BAJA,AppExterna,1,0,Concierto,Noviembre,Martes,Noche,Noviembre,Viernes,Noche,1
Un hombre muerto a puntapies,5,PLATEA BAJA,AppExterna,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Lunes,Noche,1
Los peces no vuelan,1,PLATEA BAJA,PayPhone,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Jueves,Noche,1
Un hombre muerto a puntapies,1,PLATEA BAJA,PayPhone,1,0,Teatro,Noviembre,Martes,Noche,Noviembre,Lunes,Noche,1
A la sombra del Arupo,2,BOLETO GENERAL,AppExterna,1,1,Teatro,Noviembre,Martes,Noche,Noviembre,Sábado,Tarde,1
En este pueblo no hay ladrones,3,PALCO,AppExterna,1,1,Teatro,Noviembre,Martes,Noche,Noviembre,Martes,Noche,1
El Buitre  Memento mori,1,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Martes,Noche,Noviembre,Sábado,Tarde,1
El Buitre  Memento mori,4,BOLETO GENERAL,Wallet,1,1,Teatro,Noviembre,Martes,Noche,Noviembre,Sábado,Tarde,1
Concierto de Hermandad Corea  Ecuador,5,PALCO,Wallet,1,1,Concierto,Noviembre,Martes,Noche,Noviembre,Sábado,Noche,1
Juan Salvador Tramoya,4,BOLETO GENERAL,AppExterna,1,1,Teatro,Noviembre,Martes,Noche,Noviembre,Viernes,Noche,1
Los peces no vuelan,4,PLATEA BAJA,AppExterna,1,1,Teatro,Noviembre,Martes,Noche,Noviembre,Jueves,Noche,1
Abrazos,4,BOLETO GENERAL,AppExterna,1,1,Teatro,Noviembre,Martes,Noche,Noviembre,Sábado,Tarde,1
Latin Jazz,2,BOLETO GENERAL,PayPhone,1,0,Concierto,Noviembre,Lunes,Noche,Noviembre,Viernes,Noche,1
